version,size_test,size_training,succHe_RF,succZi_RF,succG75_RF,succG60_RF,error_RF,recall_RF,precision_RF,fscore_RF,gscore_RF,mcc_RF,auc_RF,aucec_RF,tpr_RF,tnr_RF,tp_RF,fn_RF,tn_RF,fp_RF,trainerror_RF,trainrecall_RF,trainprecision_RF,trainsuccHe_RF,succHe_RFLocalEM,succZi_RFLocalEM,succG75_RFLocalEM,succG60_RFLocalEM,error_RFLocalEM,recall_RFLocalEM,precision_RFLocalEM,fscore_RFLocalEM,gscore_RFLocalEM,mcc_RFLocalEM,auc_RFLocalEM,aucec_RFLocalEM,tpr_RFLocalEM,tnr_RFLocalEM,tp_RFLocalEM,fn_RFLocalEM,tn_RFLocalEM,fp_RFLocalEM,trainerror_RFLocalEM,trainrecall_RFLocalEM,trainprecision_RFLocalEM,trainsuccHe_RFLocalEM,succHe_RFLocalFQ,succZi_RFLocalFQ,succG75_RFLocalFQ,succG60_RFLocalFQ,error_RFLocalFQ,recall_RFLocalFQ,precision_RFLocalFQ,fscore_RFLocalFQ,gscore_RFLocalFQ,mcc_RFLocalFQ,auc_RFLocalFQ,aucec_RFLocalFQ,tpr_RFLocalFQ,tnr_RFLocalFQ,tp_RFLocalFQ,fn_RFLocalFQ,tn_RFLocalFQ,fp_RFLocalFQ,trainerror_RFLocalFQ,trainrecall_RFLocalFQ,trainprecision_RFLocalFQ,trainsuccHe_RFLocalFQ
jedit-4.2.csv,367,11518,0,0,0,0,0.4986376021798365,0.7916666666666666,0.18009478672985782,0.2934362934362934,0.5800313643491898,0.17006558487928192,0.6320859456635318,0.6005241929971554,0.7916666666666666,0.45768025078369906,38.0,10.0,146.0,173.0,0.06832783469352319,0.8822712276436881,0.9789980732177264,1,0,0,0,1,0.46321525885558584,0.8125,0.195,0.31451612903225806,0.6154307116104868,0.20840505369831586,0.6538989028213166,0.5963624819109115,0.8125,0.4952978056426332,39.0,9.0,158.0,161.0,0.06832783469352319,0.8822712276436881,0.9789980732177264,1,0,0,0,0,0.5177111716621253,0.8125,0.17727272727272728,0.291044776119403,0.5645948072383951,0.1686524274302414,0.6225509404388715,0.6299580215955904,0.8125,0.43260188087774293,39.0,9.0,138.0,181.0,0.06841465532210453,0.8820975863865255,0.9789940258238582,1
jedit-4.3.csv,492,11518,0,0,0,0,0.5467479674796748,0.45454545454545453,0.018656716417910446,0.035842293906810034,0.4538829897980429,-0.027381644966980433,0.4411264411264411,0.3677810307579592,0.45454545454545453,0.45322245322245325,5.0,6.0,218.0,263.0,0.06832783469352319,0.8822712276436881,0.9789980732177264,1,0,0,0,0,0.5447154471544715,0.5454545454545454,0.022304832713754646,0.04285714285714286,0.49507948523845574,-3.929167903399515E-4,0.49933849933849933,0.4238499402289229,0.5454545454545454,0.45322245322245325,6.0,5.0,218.0,263.0,0.06832783469352319,0.8822712276436881,0.9789980732177264,1,0,0,0,0,0.5345528455284553,0.45454545454545453,0.019083969465648856,0.03663003663003663,0.46005339905524745,-0.023633552423714222,0.4601209601209601,0.4168135299616853,0.45454545454545453,0.4656964656964657,5.0,6.0,224.0,257.0,0.07718353880882098,0.8709845459281125,0.971716388996513,1
kalkulator.csv,27,12112,0,0,0,0,0.4074074074074074,0.5,0.2727272727272727,0.3529411764705882,0.5531914893617021,0.10072787050317253,0.5476190476190477,0.5555693684733966,0.5,0.6190476190476191,3.0,3.0,13.0,8.0,0.06373844121532364,0.8911822985468957,0.979491833030853,1,0,0,0,0,0.48148148148148145,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.5555555555555556,0.11952286093343938,0.5714285714285714,0.5888032487982763,0.6666666666666666,0.47619047619047616,4.0,2.0,10.0,11.0,0.06373844121532364,0.8911822985468957,0.979491833030853,1,0,0,0,0,0.5555555555555556,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.2528735632183908,-0.2618924633082486,0.34523809523809523,0.3463036631858114,0.16666666666666666,0.5238095238095238,1.0,5.0,11.0,10.0,0.3406538969616909,0.6116248348745046,0.6761591821832785,0
log4j-1.0.csv,135,11604,0,0,0,1,0.37037037037037035,0.6764705882352942,0.3709677419354839,0.47916666666666674,0.6436470322726248,0.2528935413813069,0.6415259172976121,0.5759650372748291,0.6764705882352942,0.6138613861386139,23.0,11.0,62.0,39.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,1,0.37037037037037035,0.6470588235294118,0.36666666666666664,0.46808510638297873,0.6351970669110908,0.23657919312255815,0.6354105998835178,0.5535250714513845,0.6470588235294118,0.6237623762376238,22.0,12.0,63.0,38.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,1,0.37777777777777777,0.7352941176470589,0.373134328358209,0.4950495049504951,0.6510704038843523,0.27734134951737033,0.6597262667443214,0.5948494948585031,0.7352941176470589,0.5841584158415841,25.0,9.0,59.0,42.0,0.0645467080317132,0.8931402964495002,0.9757107889286387,1
log4j-1.1.csv,109,11604,0,0,0,1,0.3944954128440367,0.5945945945945946,0.44,0.5057471264367815,0.6027397260273972,0.19548004946253075,0.6006006006006006,0.5276410927930639,0.5945945945945946,0.6111111111111112,22.0,15.0,44.0,28.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,1,0.3669724770642202,0.6756756756756757,0.4716981132075472,0.5555555555555556,0.6417736289381564,0.2717029163735108,0.6433933933933934,0.5639482395425818,0.6756756756756757,0.6111111111111112,25.0,12.0,44.0,28.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,0,0.41284403669724773,0.4864864864864865,0.4090909090909091,0.44444444444444453,0.552368245496998,0.1210030563322251,0.5626876876876877,0.500836376551092,0.4864864864864865,0.6388888888888888,18.0,19.0,46.0,26.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1
log4j-1.2.csv,205,11604,0,0,0,0,0.5707317073170731,0.43386243386243384,0.8913043478260869,0.5836298932384341,0.4022894521668029,-0.10308697827183741,0.40492724867724866,0.5567446498032241,0.43386243386243384,0.375,82.0,107.0,6.0,10.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,0,0.5902439024390244,0.41798941798941797,0.8777777777777778,0.5663082437275986,0.35762788592123135,-0.145678862069874,0.365244708994709,0.5486696705046578,0.41798941798941797,0.3125,79.0,110.0,5.0,11.0,0.06273698724577732,0.8941744226128922,0.978498679743493,1,0,0,0,0,0.5560975609756098,0.4444444444444444,0.9032258064516129,0.5957446808510638,0.4409448818897637,-0.06361021113448279,0.4409722222222222,0.5346500512115451,0.4444444444444444,0.4375,84.0,105.0,7.0,9.0,0.06290934160634264,0.8940020682523268,0.9783100716710675,1
lucene-2.0.csv,195,11248,0,0,0,1,0.3435897435897436,0.6593406593406593,0.625,0.6417112299465241,0.6565819118120373,0.3125270551058903,0.6466081994928149,0.6268605692670837,0.6593406593406593,0.6538461538461539,60.0,31.0,68.0,36.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.4153846153846154,0.6153846153846154,0.5490196078431373,0.5803108808290155,0.5851197982345524,0.17287610594755465,0.5865384615384616,0.5974194198559761,0.6153846153846154,0.5576923076923077,56.0,35.0,58.0,46.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.4666666666666667,0.6153846153846154,0.5,0.5517241379310345,0.5274725274725274,0.0776150525706333,0.5384615384615384,0.5493206690534541,0.6153846153846154,0.46153846153846156,56.0,35.0,48.0,56.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1
lucene-2.2.csv,247,11248,0,0,0,0,0.43724696356275305,0.5277777777777778,0.6551724137931034,0.5846153846153845,0.5666272189349112,0.1377482320618433,0.5814118122977346,0.5688919126296228,0.5277777777777778,0.6116504854368932,76.0,68.0,63.0,40.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.4777327935222672,0.5069444444444444,0.6083333333333333,0.553030303030303,0.524674324584483,0.049951391982467376,0.525316882416397,0.5818000520852448,0.5069444444444444,0.5436893203883495,73.0,71.0,56.0,47.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.4251012145748988,0.5486111111111112,0.6638655462184874,0.6007604562737644,0.57841826951014,0.1581433221263367,0.5801307982740022,0.6318602210302039,0.5486111111111112,0.6116504854368932,79.0,65.0,63.0,40.0,0.21612731152204837,0.7523115220483642,0.8029986714746631,1
lucene-2.4.csv,340,11248,0,0,0,0,0.4647058823529412,0.5320197044334976,0.631578947368421,0.5775401069518716,0.5360520490978604,0.0707941973941104,0.5308690805796268,0.5801223320824145,0.5320197044334976,0.5401459854014599,108.0,95.0,74.0,63.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.47352941176470587,0.5369458128078818,0.6193181818181818,0.5751978891820579,0.5236248841917442,0.0470129674203385,0.5239473589586854,0.58548708196217,0.5369458128078818,0.5109489051094891,109.0,94.0,70.0,67.0,0.06605618776671408,0.8885135135135135,0.9773127322511246,1,0,0,0,0,0.43529411764705883,0.5862068965517241,0.6502732240437158,0.6165803108808289,0.5582546108861899,0.11713198606348722,0.5595268059400956,0.6250941733475408,0.5862068965517241,0.5328467153284672,119.0,84.0,73.0,64.0,0.06614509246088193,0.8883357041251778,0.9773082942097027,1
nieruchomosci.csv,27,12104,0,0,0,0,0.3333333333333333,0.4,0.5714285714285714,0.47058823529411764,0.5384615384615384,0.24631741494982246,0.6,0.5108750525872948,0.4,0.8235294117647058,4.0,6.0,14.0,3.0,0.06369795109054859,0.8901189689358889,0.9807027125432368,1,1,0,0,1,0.37037037037037035,0.8,0.5,0.6153846153846154,0.6371681415929203,0.3237481030440162,0.6647058823529411,0.6010727808161548,0.8,0.5294117647058824,8.0,2.0,9.0,8.0,0.06369795109054859,0.8901189689358889,0.9807027125432368,1,0,0,0,0,0.4074074074074074,0.6,0.46153846153846156,0.5217391304347826,0.5940594059405941,0.18192392764355278,0.5941176470588235,0.5322675641564997,0.6,0.5882352941176471,6.0,4.0,10.0,7.0,0.3829312623925975,0.6070720423000661,0.6194570898668016,0
pbeans1.csv,26,12064,0,0,0,1,0.3076923076923077,0.65,0.9285714285714286,0.7647058823529412,0.7303370786516855,0.408491223118783,0.7833333333333333,0.6421572146446518,0.65,0.8333333333333334,13.0,7.0,5.0,1.0,0.0634946949602122,0.8917440318302388,0.9794246176256373,1,0,0,0,0,0.46153846153846156,0.45,0.9,0.6,0.5844155844155844,0.24537386440559092,0.6416666666666667,0.5219938980617371,0.45,0.8333333333333334,9.0,11.0,5.0,1.0,0.0634946949602122,0.8917440318302388,0.9794246176256373,1,0,0,0,1,0.4230769230769231,0.5,0.9090909090909091,0.6451612903225806,0.625,0.2842676218074806,0.6666666666666666,0.5257178750897344,0.5,0.8333333333333334,10.0,10.0,5.0,1.0,0.0638262599469496,0.8912466843501327,0.9792349726775956,1
pbeans2.csv,51,12064,0,0,0,0,0.47058823529411764,0.2,0.1111111111111111,0.14285714285714285,0.3012048192771084,-0.1580554413568168,0.4292682926829268,0.6423206611570247,0.2,0.6097560975609756,2.0,8.0,25.0,16.0,0.0634946949602122,0.8917440318302388,0.9794246176256373,1,0,0,0,1,0.37254901960784315,0.6,0.2857142857142857,0.3870967741935483,0.616600790513834,0.1888900275523057,0.6170731707317073,0.5478148760330578,0.6,0.6341463414634146,6.0,4.0,26.0,15.0,0.0634946949602122,0.8917440318302388,0.9794246176256373,1,0,0,0,0,0.47058823529411764,0.4,0.18181818181818182,0.25000000000000006,0.467005076142132,-0.03128367136208553,0.48048780487804876,0.6901090909090909,0.4,0.5609756097560976,4.0,6.0,23.0,18.0,0.42423740053050396,0.6432360742705571,0.5667543090855974,0
pdftranslator.csv,33,12094,1,0,0,1,0.30303030303030304,0.7333333333333333,0.6470588235294118,0.6875,0.6984126984126985,0.3985266984930429,0.7111111111111111,0.633048433048433,0.7333333333333333,0.6666666666666666,11.0,4.0,12.0,6.0,0.06647924590706135,0.8857284603935835,0.9793380874017188,1,0,0,0,1,0.36363636363636365,0.6,0.6,0.6,0.6315789473684211,0.26666666666666666,0.6333333333333333,0.6224227076078928,0.6,0.6666666666666666,9.0,6.0,12.0,6.0,0.06647924590706135,0.8857284603935835,0.9793380874017188,1,1,0,0,1,0.36363636363636365,0.7333333333333333,0.5789473684210527,0.6470588235294117,0.632183908045977,0.29105288084576925,0.6444444444444445,0.5975730716471456,0.7333333333333333,0.5555555555555556,11.0,4.0,10.0,8.0,0.31577641805854145,0.694890028113114,0.6803756476683938,0
poi-1.5.csv,237,10710,1,0,0,1,0.35443037974683544,0.7304964539007093,0.6912751677852349,0.710344827586207,0.6081001298854646,0.2553610563094644,0.6268838652482269,0.6189532443085072,0.7304964539007093,0.5208333333333334,103.0,38.0,50.0,46.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.4641350210970464,0.524822695035461,0.6324786324786325,0.5736434108527131,0.5381079783220142,0.075513048405432,0.5384530141843972,0.5613641260760242,0.524822695035461,0.5520833333333334,74.0,67.0,53.0,43.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.4936708860759494,0.5602836879432624,0.5895522388059702,0.5745454545454546,0.4846988402543958,-0.01251065148763198,0.49368351063829785,0.5472541977657299,0.5602836879432624,0.4270833333333333,79.0,62.0,41.0,55.0,0.4316526610644258,0.6765639589169001,0.5561866748541603,0
poi-2.0.csv,314,10710,0,0,0,0,0.60828025477707,0.6756756756756757,0.12254901960784313,0.20746887966804978,0.4644109563074591,0.019913828843032357,0.5132695872768075,0.5249034976954613,0.6756756756756757,0.35379061371841153,25.0,12.0,98.0,179.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.46178343949044587,0.5675675675675675,0.14,0.22459893048128346,0.5504294695829275,0.06574946124610492,0.550931798224217,0.5023825706119556,0.5675675675675675,0.5342960288808665,21.0,16.0,148.0,129.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.4745222929936306,0.5945945945945946,0.14102564102564102,0.22797927461139897,0.552657004830918,0.07147377853848356,0.5554200409796077,0.6040416241337137,0.5945945945945946,0.516245487364621,22.0,15.0,143.0,134.0,0.3373482726423903,0.6203548085901027,0.6776825785393716,0
poi-2.5.csv,385,10710,0,0,0,1,0.35584415584415585,0.6895161290322581,0.7402597402597403,0.7139874739039666,0.619288385109235,0.24584491484839904,0.6215122439368966,0.6191290772513973,0.6895161290322581,0.5620437956204379,171.0,77.0,77.0,60.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.38441558441558443,0.6653225806451613,0.717391304347826,0.6903765690376569,0.5872321494772744,0.18633485052661197,0.5954350129503179,0.6636288645433941,0.6653225806451613,0.5255474452554745,165.0,83.0,72.0,65.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.4779220779220779,0.5241935483870968,0.6632653061224489,0.5855855855855855,0.5212039076175955,0.0406462232901168,0.5212208617847892,0.5284608764108574,0.5241935483870968,0.5182481751824818,130.0,118.0,71.0,66.0,0.3506069094304388,0.6283846872082166,0.6559454191033138,0
poi-3.0.csv,442,10710,0,0,0,0,0.4841628959276018,0.4626334519572954,0.6735751295336787,0.5485232067510548,0.5257076834199884,0.06920771959135359,0.5196282133463009,0.5518443729785677,0.4626334519572954,0.6086956521739131,130.0,151.0,98.0,63.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,0,0.47285067873303166,0.5373665480427047,0.6565217391304348,0.5909980430528377,0.5229658099803604,0.04496721257907268,0.52334165911452,0.5444935617559361,0.5373665480427047,0.5093167701863354,151.0,130.0,82.0,79.0,0.0580765639589169,0.9036414565826331,0.9785642062689586,1,0,0,0,1,0.38009049773755654,0.6014234875444839,0.7511111111111111,0.6679841897233202,0.6257714144655641,0.24411236015795718,0.6267987002939811,0.5790770049173534,0.6014234875444839,0.6521739130434783,169.0,112.0,105.0,56.0,0.05835667600373483,0.9032679738562092,0.9783576051779935,1
redaktor.csv,176,12070,0,0,0,0,0.5738636363636364,0.48148148148148145,0.13,0.20472440944881887,0.4464137358072555,-0.07451014415120316,0.4400944568729804,0.47228782426150867,0.48148148148148145,0.4161073825503356,13.0,14.0,62.0,87.0,0.06354598177299088,0.8924606462303231,0.9785610465116279,1,0,0,0,0,0.6079545454545454,0.5925925925925926,0.14285714285714285,0.2302158273381295,0.4445609436435125,-0.038733729950423124,0.4741486452895849,0.5241221822362175,0.5925925925925926,0.35570469798657717,16.0,11.0,53.0,96.0,0.06354598177299088,0.8924606462303231,0.9785610465116279,1,0,0,0,0,0.5056818181818182,0.5555555555555556,0.16304347826086957,0.25210084033613445,0.5168700646087581,0.027977958739652982,0.5193885160328113,0.6254685859949018,0.5555555555555556,0.48322147651006714,15.0,12.0,72.0,77.0,0.3877381938690969,0.6548467274233637,0.6034509085356543,0
serapion.csv,45,12106,0,0,0,0,0.4444444444444444,0.4444444444444444,0.21052631578947367,0.2857142857142857,0.5045045045045045,0.02249606353329238,0.4675925925925926,0.548299751441113,0.4444444444444444,0.5833333333333334,4.0,5.0,21.0,15.0,0.06385263505699654,0.8903023294234264,0.9801746089487087,1,0,0,0,0,0.5111111111111111,0.6666666666666666,0.23076923076923078,0.3428571428571429,0.5333333333333333,0.08998425413316952,0.5555555555555556,0.4599502882225398,0.6666666666666666,0.4444444444444444,6.0,3.0,16.0,20.0,0.06385263505699654,0.8903023294234264,0.9801746089487087,1,0,0,0,0,0.5111111111111111,0.8888888888888888,0.26666666666666666,0.41025641025641024,0.5410628019323671,0.23570226039551584,0.6388888888888888,0.6836321328467929,0.8888888888888888,0.3888888888888889,8.0,1.0,14.0,22.0,0.29819924004625803,0.6983314059144226,0.7032107802362336,0
skarbonka.csv,45,12106,0,0,0,0,0.4444444444444444,0.5555555555555556,0.23809523809523808,0.33333333333333326,0.5555555555555556,0.0890870806374748,0.5246913580246914,0.6103459238065666,0.5555555555555556,0.5555555555555556,5.0,4.0,20.0,16.0,0.06377003138939369,0.8904675367586321,0.9801782142207675,1,0,0,0,0,0.4666666666666667,0.6666666666666666,0.25,0.36363636363636365,0.5714285714285715,0.1336306209562122,0.5833333333333334,0.6404950429170271,0.6666666666666666,0.5,6.0,3.0,18.0,18.0,0.06377003138939369,0.8904675367586321,0.9801782142207675,1,0,0,0,0,0.4222222222222222,0.5555555555555556,0.25,0.3448275862068966,0.5691056910569106,0.11180339887498948,0.5694444444444444,0.6218052505896008,0.5555555555555556,0.5833333333333334,5.0,4.0,21.0,15.0,0.06377003138939369,0.8904675367586321,0.9801782142207675,1
sklebagd.csv,20,12100,0,0,0,0,0.45,0.6666666666666666,0.6153846153846154,0.64,0.4800000000000001,0.04279604925109129,0.5208333333333334,0.5989464000555439,0.6666666666666666,0.375,8.0,4.0,3.0,5.0,0.06462809917355372,0.8854545454545455,0.9836577304443629,1,0,0,0,1,0.3,0.6666666666666666,0.8,0.7272727272727272,0.7058823529411765,0.408248290463863,0.7083333333333334,0.6915833506908282,0.6666666666666666,0.75,8.0,4.0,6.0,2.0,0.06462809917355372,0.8854545454545455,0.9836577304443629,1,0,0,0,1,0.35,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6451612903225806,0.28721347895177635,0.6458333333333334,0.6446052905644656,0.6666666666666666,0.625,8.0,4.0,5.0,3.0,0.0647107438016529,0.8854545454545455,0.983477143381678,1
