version,size_test,size_training,succHe_RF,succZi_RF,succG75_RF,succG60_RF,error_RF,recall_RF,precision_RF,fscore_RF,gscore_RF,mcc_RF,auc_RF,aucec_RF,tpr_RF,tnr_RF,tp_RF,fn_RF,tn_RF,fp_RF,trainerror_RF,trainrecall_RF,trainprecision_RF,trainsuccHe_RF,succHe_RFLocalEM,succZi_RFLocalEM,succG75_RFLocalEM,succG60_RFLocalEM,error_RFLocalEM,recall_RFLocalEM,precision_RFLocalEM,fscore_RFLocalEM,gscore_RFLocalEM,mcc_RFLocalEM,auc_RFLocalEM,aucec_RFLocalEM,tpr_RFLocalEM,tnr_RFLocalEM,tp_RFLocalEM,fn_RFLocalEM,tn_RFLocalEM,fp_RFLocalEM,trainerror_RFLocalEM,trainrecall_RFLocalEM,trainprecision_RFLocalEM,trainsuccHe_RFLocalEM,succHe_RFLocalFQ,succZi_RFLocalFQ,succG75_RFLocalFQ,succG60_RFLocalFQ,error_RFLocalFQ,recall_RFLocalFQ,precision_RFLocalFQ,fscore_RFLocalFQ,gscore_RFLocalFQ,mcc_RFLocalFQ,auc_RFLocalFQ,aucec_RFLocalFQ,tpr_RFLocalFQ,tnr_RFLocalFQ,tp_RFLocalFQ,fn_RFLocalFQ,tn_RFLocalFQ,fp_RFLocalFQ,trainerror_RFLocalFQ,trainrecall_RFLocalFQ,trainprecision_RFLocalFQ,trainsuccHe_RFLocalFQ
synapse-1.0.csv,157,11800,0,0,0,0,0.42038216560509556,0.5625,0.1323529411764706,0.2142857142857143,0.571871367686943,0.08795577378733216,0.5414450354609929,0.4811974935777269,0.5625,0.5815602836879432,9.0,7.0,82.0,59.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.5222929936305732,0.5,0.0975609756097561,0.163265306122449,0.4872727272727273,-0.015034220704539877,0.4875886524822695,0.4217610914392835,0.5,0.475177304964539,8.0,8.0,67.0,74.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.5605095541401274,0.625,0.10869565217391304,0.18518518518518517,0.5012744265080714,0.026681235494669282,0.5217198581560284,0.4801061410817192,0.625,0.41843971631205673,10.0,6.0,59.0,82.0,0.368135593220339,0.6508474576271186,0.6270411495754409,0
synapse-1.1.csv,222,11800,0,0,0,0,0.43243243243243246,0.48333333333333334,0.30851063829787234,0.37662337662337664,0.5348925651264499,0.07379056697056656,0.520216049382716,0.5096311443115381,0.48333333333333334,0.5987654320987654,29.0,31.0,97.0,65.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.45045045045045046,0.4666666666666667,0.2916666666666667,0.35897435897435903,0.5172955974842768,0.042054339958062,0.5234567901234568,0.5335894283958202,0.4666666666666667,0.5802469135802469,28.0,32.0,94.0,68.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.4864864864864865,0.5166666666666667,0.2818181818181818,0.3647058823529411,0.5144971005798842,0.025769774719257618,0.5145061728395062,0.5232695853623945,0.5166666666666667,0.5123456790123457,31.0,29.0,83.0,79.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1
synapse-1.2.csv,256,11800,0,0,0,0,0.4140625,0.5465116279069767,0.41228070175438597,0.47,0.574667616334283,0.1448254552431659,0.5557797537619699,0.5498761138882856,0.5465116279069767,0.6058823529411764,47.0,39.0,103.0,67.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.40234375,0.5465116279069767,0.42342342342342343,0.47715736040609136,0.5824856775400443,0.16206228109188764,0.5850205198358414,0.5379143664420782,0.5465116279069767,0.6235294117647059,47.0,39.0,106.0,64.0,0.06567796610169492,0.8861016949152543,0.9806790470830988,1,0,0,0,0,0.48828125,0.5232558139534884,0.3488372093023256,0.4186046511627908,0.5144224378572378,0.02752575228451521,0.5145690834473324,0.5147209302325585,0.5232558139534884,0.5058823529411764,45.0,41.0,86.0,84.0,0.06584745762711865,0.8857627118644068,0.9806717958341152,1
systemdata.csv,65,12106,0,0,0,1,0.3230769230769231,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.618066561014263,0.18392589775129436,0.6656746031746031,0.5555195763083851,0.5555555555555556,0.6964285714285714,5.0,4.0,39.0,17.0,0.06286139104576244,0.8934412687923344,0.9790007241129616,1,0,0,0,0,0.36923076923076925,0.4444444444444444,0.17391304347826086,0.25,0.5314183123877916,0.07595774063744962,0.5525793650793651,0.562794580086206,0.4444444444444444,0.6607142857142857,4.0,5.0,37.0,19.0,0.06286139104576244,0.8934412687923344,0.9790007241129616,1,0,0,0,1,0.4153846153846154,0.6666666666666666,0.2,0.30769230769230765,0.6153846153846153,0.1649572197684645,0.6190476190476191,0.6455972195237786,0.6666666666666666,0.5714285714285714,6.0,3.0,32.0,24.0,0.4497769700974723,0.7231125061952751,0.5373189295359686,1
szybkafucha.csv,25,12096,0,0,0,0,0.48,0.42857142857142855,0.6,0.5,0.5121951219512195,0.0657951694959769,0.6233766233766234,0.6193343305908751,0.42857142857142855,0.6363636363636364,6.0,8.0,7.0,4.0,0.06357473544973545,0.8943452380952381,0.976530059577541,1,0,0,0,0,0.64,0.2857142857142857,0.4,0.3333333333333333,0.3508771929824562,-0.2631806779839076,0.37012987012987014,0.4984667165295438,0.2857142857142857,0.45454545454545453,4.0,10.0,5.0,6.0,0.06357473544973545,0.8943452380952381,0.976530059577541,1,0,0,1,1,0.24,0.6428571428571429,0.9,0.75,0.7531380753138075,0.5592589407158036,0.775974025974026,0.7062827225130889,0.6428571428571429,0.9090909090909091,9.0,5.0,10.0,1.0,0.3070436507936508,0.669808201058201,0.7023231622746186,0
termoproject.csv,42,12098,0,0,0,0,0.4523809523809524,0.38461538461538464,0.3125,0.3448275862068966,0.47493403693931396,0.005050247417681637,0.4708222811671088,0.6398554716311724,0.38461538461538464,0.6206896551724138,5.0,8.0,18.0,11.0,0.06298561745743098,0.8930401719292445,0.9791553380460395,1,0,0,0,1,0.38095238095238093,0.6923076923076923,0.42857142857142855,0.5294117647058824,0.6348547717842323,0.2575131013123024,0.6392572944297082,0.5876273259450829,0.6923076923076923,0.5862068965517241,9.0,4.0,17.0,12.0,0.06298561745743098,0.8930401719292445,0.9791553380460395,1,0,0,0,1,0.30952380952380953,0.6153846153846154,0.5,0.5517241379310345,0.6653465346534654,0.32321583473162474,0.669761273209549,0.6133212581810713,0.6153846153846154,0.7241379310344828,8.0,5.0,21.0,8.0,0.3198875847247479,0.6887088775004133,0.6770680968633187,0
tomcat.csv,858,11970,0,0,0,0,0.48717948717948717,0.7272727272727273,0.12362030905077263,0.21132075471698117,0.5867074102368219,0.12535433099161455,0.5999717312137286,0.5557822948252444,0.7272727272727273,0.49167733674775926,56.0,21.0,384.0,397.0,0.06700083542188805,0.87953216374269,0.9848456501403181,1,0,0,0,0,0.43356643356643354,0.6103896103896104,0.12082262210796915,0.20171673819742492,0.5852503191036733,0.09903125352984253,0.5862447411743187,0.5428288428015712,0.6103896103896104,0.5620998719590269,47.0,30.0,439.0,342.0,0.06700083542188805,0.87953216374269,0.9848456501403181,1,0,0,0,0,0.6235431235431236,0.6623376623376623,0.09107142857142857,0.16012558869701726,0.45650349650349653,0.006368653981462265,0.5053045546003293,0.568250819004127,0.6623376623376623,0.34827144686299616,51.0,26.0,272.0,509.0,0.42046783625730993,0.7089390142021721,0.5631802495354393,1
velocity-1.4.csv,196,11390,0,0,0,0,0.4642857142857143,0.5102040816326531,0.7978723404255319,0.6224066390041494,0.5565862708719851,0.10613237065158376,0.5803831736776344,0.5873357019794361,0.5102040816326531,0.6122448979591837,75.0,72.0,30.0,19.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.5357142857142857,0.47619047619047616,0.7142857142857143,0.5714285714285714,0.4511278195488722,-0.08247860988423225,0.4523809523809524,0.546784312317157,0.47619047619047616,0.42857142857142855,70.0,77.0,21.0,28.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.5255102040816326,0.46938775510204084,0.7340425531914894,0.5726141078838174,0.47937472861485025,-0.03537745688386126,0.47959183673469385,0.6426669907999552,0.46938775510204084,0.4897959183673469,69.0,78.0,24.0,25.0,0.06532045654082529,0.887620719929763,0.9798410544679201,1
velocity-1.5.csv,214,11390,0,0,0,0,0.4252336448598131,0.5985915492957746,0.7142857142857143,0.6513409961685823,0.5609586662035428,0.12017574134743664,0.585093896713615,0.5902969803162511,0.5985915492957746,0.5277777777777778,85.0,57.0,38.0,34.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.5747663551401869,0.38028169014084506,0.6067415730337079,0.4675324675324675,0.4371034784511048,-0.10145345243175122,0.447085289514867,0.465383880407452,0.38028169014084506,0.5138888888888888,54.0,88.0,37.0,35.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.616822429906542,0.33098591549295775,0.5595238095238095,0.415929203539823,0.3938233181709361,-0.1769782380018128,0.40854851330203446,0.7130368822142317,0.33098591549295775,0.4861111111111111,47.0,95.0,35.0,37.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1
velocity-1.6.csv,229,11390,0,0,0,0,0.4759825327510917,0.5256410256410257,0.36283185840707965,0.4293193717277487,0.5244070266332065,0.046276856805815156,0.5035235184241806,0.5555632012693682,0.5256410256410257,0.5231788079470199,41.0,37.0,79.0,72.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.4672489082969432,0.48717948717948717,0.3619047619047619,0.4153005464480874,0.519446704637917,0.0413455424174599,0.521735438953982,0.5186802778362448,0.48717948717948717,0.5562913907284768,38.0,40.0,84.0,67.0,0.06488147497805093,0.8881474978050922,0.9802325581395349,1,0,0,0,0,0.462882096069869,0.46153846153846156,0.36,0.4044943820224719,0.5125184094256259,0.03602071589522771,0.5188487009679063,0.7176408655307832,0.46153846153846156,0.5761589403973509,36.0,42.0,87.0,64.0,0.0649692712906058,0.8879719051799825,0.9802287264973832,1
workflow.csv,39,12084,0,0,0,0,0.358974358974359,0.45,0.75,0.5625000000000001,0.5865580448065174,0.3163433252262558,0.6157894736842106,0.5305939393939391,0.45,0.8421052631578947,9.0,11.0,16.0,3.0,0.06314134392585237,0.889937106918239,0.9821004566210045,1,0,0,0,0,0.5897435897435898,0.35,0.4117647058823529,0.37837837837837834,0.40255591054313095,-0.17772445998164393,0.4118421052631579,0.5132969696969695,0.35,0.47368421052631576,7.0,13.0,9.0,10.0,0.06314134392585237,0.889937106918239,0.9821004566210045,1,0,0,0,1,0.38461538461538464,0.6,0.631578947368421,0.6153846153846154,0.6153846153846154,0.23157894736842105,0.6157894736842106,0.6002666666666663,0.6,0.631578947368421,12.0,8.0,12.0,7.0,0.06314134392585237,0.889937106918239,0.9821004566210045,1
wspomaganiepi.csv,18,12100,0,0,0,0,0.3888888888888889,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.5714285714285715,0.16116459280507606,0.5833333333333334,0.5636030489592494,0.6666666666666666,0.5,8.0,4.0,3.0,3.0,0.06628099173553718,0.8874380165289256,0.977959927140255,1,1,1,0,1,0.2777777777777778,0.75,0.8181818181818182,0.7826086956521738,0.7058823529411764,0.4029114820126901,0.7083333333333334,0.6790677220756376,0.75,0.6666666666666666,9.0,3.0,4.0,2.0,0.06628099173553718,0.8874380165289256,0.977959927140255,1,0,0,0,1,0.3888888888888889,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6222222222222223,0.2357022603955158,0.625,0.6584579302257402,0.5833333333333334,0.6666666666666666,7.0,5.0,4.0,2.0,0.06652892561983471,0.8872727272727273,0.9775997086140958,1
xalan-2.4.csv,723,8512,0,0,0,0,0.45504840940525587,0.7,0.2064343163538874,0.3188405797101449,0.5948264307733547,0.15604710741080302,0.6061693608186267,0.560472994804457,0.7,0.5171288743882545,77.0,33.0,317.0,296.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.4536652835408022,0.5727272727272728,0.18313953488372092,0.2775330396475771,0.5567281970747547,0.08221908505101845,0.5571629838350882,0.5077186377206814,0.5727272727272728,0.5415986949429038,63.0,47.0,332.0,281.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.5020746887966805,0.6636363636363637,0.18295739348370926,0.2868369351669941,0.5490375922116381,0.09520666958586728,0.5659127984576598,0.5863465521363773,0.6636363636363637,0.46818923327895595,73.0,37.0,287.0,326.0,0.3194313909774436,0.700187969924812,0.6737508478408321,1
xalan-2.5.csv,803,8512,0,0,0,0,0.4657534246575342,0.5400516795865633,0.5160493827160494,0.5277777777777777,0.5343901815392482,0.06885550461932961,0.5259795517789704,0.6110285553194164,0.5400516795865633,0.5288461538461539,209.0,178.0,220.0,196.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.46201743462017436,0.5555555555555556,0.5193236714975845,0.536828963795256,0.5380609967765931,0.07717722861716139,0.5385950854700855,0.5735589649232813,0.5555555555555556,0.5216346153846154,215.0,172.0,217.0,199.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.44458281444582815,0.524547803617571,0.5398936170212766,0.5321100917431192,0.5527399447585005,0.10883124164463553,0.5543412095010932,0.6394976827589435,0.524547803617571,0.5841346153846154,203.0,184.0,243.0,173.0,0.2917058270676692,0.6917293233082706,0.7154313487241798,0
xalan-2.6.csv,885,8512,0,0,0,0,0.4768361581920904,0.5547445255474452,0.48822269807280516,0.519362186788155,0.5236077925504625,0.05047436014358339,0.5521959407434784,0.6273445098983557,0.5547445255474452,0.4957805907172996,228.0,183.0,235.0,239.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.42033898305084744,0.6155717761557178,0.5417558886509636,0.5763097949886106,0.5801165877362401,0.16393013766840128,0.5820474914533863,0.5665903813460577,0.6155717761557178,0.5485232067510548,253.0,158.0,260.0,214.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.42259887005649716,0.5620437956204379,0.5435294117647059,0.5526315789473685,0.5760239386571909,0.15249284404169483,0.5763805475992485,0.6149590790384009,0.5620437956204379,0.5907172995780591,231.0,180.0,280.0,194.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1
xalan-2.7.csv,909,8512,0,0,0,1,0.44004400440044006,0.5579064587973274,0.9940476190476191,0.7146932952924393,0.6314296967309964,0.06273495000697568,0.704039279206317,0.6694605680003188,0.5579064587973274,0.7272727272727273,501.0,397.0,8.0,3.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,1,0.46094609460946095,0.5356347438752784,0.9958592132505176,0.6965966690803764,0.6474239138562776,0.07752366643822528,0.6769082810285483,0.5603736038537749,0.5356347438752784,0.8181818181818182,481.0,417.0,9.0,2.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1,0,0,0,0,0.5027502750275028,0.5011135857461024,0.9803921568627451,0.6632277081798084,0.266824785057812,-0.06933853200960814,0.34146588378214215,0.6401141282798919,0.5011135857461024,0.18181818181818182,450.0,448.0,2.0,9.0,0.046992481203007516,0.9191729323308271,0.9858870967741935,1
xerces-1.2.csv,440,10816,0,0,0,0,0.48863636363636365,0.3380281690140845,0.125,0.18250950570342206,0.41717473083409,-0.08697659449027316,0.43528378945761287,0.40921580318941286,0.3380281690140845,0.5447154471544715,24.0,47.0,201.0,168.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,0,0.43863636363636366,0.30985915492957744,0.13253012048192772,0.18565400843881857,0.4109077325364214,-0.06100798539759186,0.45980762624527655,0.49267862818843566,0.30985915492957744,0.6097560975609756,22.0,49.0,225.0,144.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,0,0.4590909090909091,0.4084507042253521,0.15343915343915343,0.2230769230769231,0.4746280344557557,-0.018692840243160494,0.48742318409099583,0.4167796789149125,0.4084507042253521,0.5663956639566395,29.0,42.0,209.0,160.0,0.31490384615384615,0.6538461538461539,0.6974358974358974,0
xerces-1.3.csv,453,10816,0,0,0,1,0.3841059602649007,0.6086956521739131,0.2222222222222222,0.3255813953488372,0.6129121640343586,0.16460428311821287,0.6040534420289855,0.5740157360800139,0.6086956521739131,0.6171875,42.0,27.0,237.0,147.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,1,0.3355408388520971,0.6231884057971014,0.25443786982248523,0.36134453781512604,0.6466165413533834,0.21923151558110487,0.6475317028985508,0.6478884050598662,0.6231884057971014,0.671875,43.0,26.0,258.0,126.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,0,0.41280353200883,0.5507246376811594,0.1958762886597938,0.2889733840304183,0.5714285714285714,0.10491341517378559,0.5722373188405797,0.5474305816659888,0.5507246376811594,0.59375,38.0,31.0,228.0,156.0,0.3147189349112426,0.652551775147929,0.6982588049070043,0
xerces-1.4.csv,588,10816,0,0,0,0,0.46938775510204084,0.45537757437070936,0.8396624472573839,0.5905044510385756,0.5662092408409921,0.1814426061577847,0.5856153484777304,0.5386069943979847,0.45537757437070936,0.7483443708609272,199.0,238.0,113.0,38.0,0.05122041420118343,0.911612426035503,0.9848182181382341,1,0,0,0,0,0.4370748299319728,0.45537757437070936,0.9128440366972477,0.6076335877862595,0.5988168648057173,0.2980719321321161,0.6647748799005865,0.5918068467052622,0.45537757437070936,0.8741721854304636,199.0,238.0,132.0,19.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,1,0.41836734693877553,0.4897025171624714,0.9029535864978903,0.6350148367952522,0.6207818696883852,0.300487743873448,0.6686923181838847,0.5825068732549421,0.4897025171624714,0.847682119205298,214.0,223.0,128.0,23.0,0.052144970414201186,0.9097633136094675,0.9847878302642114,1
xerces-init.csv,162,10816,0,0,0,0,0.5246913580246914,0.4155844155844156,0.4444444444444444,0.42953020134228187,0.46564268391269203,-0.05527899928227821,0.49518716577540106,0.5506095240767525,0.4155844155844156,0.5294117647058824,32.0,45.0,45.0,40.0,0.05122041420118343,0.911612426035503,0.9848182181382341,1,0,0,0,0,0.5246913580246914,0.4675324675324675,0.45,0.45859872611464964,0.4748270870194627,-0.0500572628551851,0.47494270435446906,0.5883316731770181,0.4675324675324675,0.4823529411764706,36.0,41.0,41.0,44.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1,0,0,0,0,0.5185185185185185,0.37662337662337664,0.4461538461538462,0.4084507042253521,0.45559474190445653,-0.04779043730954554,0.47654698242933535,0.49899331251433393,0.37662337662337664,0.5764705882352941,29.0,48.0,49.0,36.0,0.05103550295857988,0.9119822485207101,0.9848242811501597,1
zuzel.csv,29,12098,1,0,0,1,0.3103448275862069,0.7692307692307693,0.625,0.6896551724137931,0.6896551724137931,0.3942307692307692,0.7139423076923077,0.5926613432334256,0.7692307692307693,0.625,10.0,3.0,10.0,6.0,0.06232435113241858,0.8903951066291949,0.9833850648165053,1,0,0,0,0,0.5172413793103449,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.46601941747572817,-0.009855206599818044,0.4951923076923077,0.5772137854517717,0.6153846153846154,0.375,8.0,5.0,6.0,10.0,0.06232435113241858,0.8903951066291949,0.9833850648165053,1,0,0,0,0,0.41379310344827586,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.5084745762711865,0.14470719035407653,0.5673076923076923,0.6428979106324644,0.38461538461538464,0.75,5.0,8.0,12.0,4.0,0.06240700942304513,0.8903951066291949,0.9832055494706097,1
